# field visit time xshift yshift rot scale rms N
j072319-732714 smacsj0723.3-7327-czg-z5-291.0-f140w 1512021199.0 3.8849 -2.6249 0.0101 1.00022 0.073 339
j072319-732714 smacsj0723.3-7327-czg-z6-297.0-f105w 1512021466.0 3.0514 -1.7532 -0.0005 1.00023 0.088 305
j072319-732714 smacsj0723.3-7327-czg-z6-297.0-f140w 1512021133.0 3.0943 -1.6709 0.0096 1.00024 0.069 334
j072319-732714 smacsj0723.3-7327-czg-z7-306.0-f105w 1512021694.0 3.0856 -2.1746 0.0012 1.00025 0.077 299
j072319-732714 smacsj0723.3-7327-czg-z7-306.0-f140w 1512021030.0 3.0514 -2.1724 0.0113 1.00027 0.085 299
j072319-732714 smacsj0723.3-7327-czg-za-354.0-f125w 1512021311.0 -3.0705 -1.4511 0.0114 1.00024 0.066 308
j072319-732714 smacsj0723.3-7327-czg-zb-359.0-f160w 1512020816.0 -3.1077 -0.6772 0.0113 1.00026 0.054 13
j080439+532548 emacsj0804.6+5325-czp-1z-256.0-f110w 1512022565.0 2.435 -1.5291 0.0098 1.00037 0.081 246
j080439+532548 emacsj0804.6+5325-czp-1z-256.0-f140w 1512022528.0 2.443 -1.2564 0.0121 1.00034 0.26 25
j083057+655027 aco-665-czg-x1-088.0-f814w 1512023133.0 2.7293 -2.3796 0.0052 0.99997 0.406 172
j083057+655027 aco-665-czg-x2-088.0-f105w 1512022945.0 -0.4246 1.9649 0.0118 1.00006 0.158 226
j083057+655027 aco-665-czg-x2-088.0-f125w 1512022868.0 -0.4355 1.7961 0.0175 1.00011 0.142 241
j083057+655027 aco-665-czg-x2-088.0-f140w 1512022793.0 -0.5253 1.8559 0.0203 1.00014 0.145 248
j083057+655027 aco-665-czg-x2-088.0-f160w 1512022715.0 -0.4612 2.0048 0.0152 1.00017 0.136 260
j083057+655027 aco-665-czg-x4-088.0-f105w 1512022905.0 -0.589 2.0631 0.0147 1.00005 0.155 232
j083057+655027 aco-665-czg-x4-088.0-f125w 1512022831.0 -0.7602 1.8438 0.0185 1.00017 0.165 236
j083057+655027 aco-665-czg-x4-088.0-f140w 1512022756.0 -0.721 1.9638 0.0202 1.00012 0.16 255
j083057+655027 aco-665-czg-x4-088.0-f160w 1512022674.0 -0.6455 2.1349 0.0184 1.00015 0.247 71
j083414+452421 emacsj0834.2+4524-coz-97-129.0-f110w 1512023494.0 0.6151 2.4011 0.031 1.00031 0.1 299
j083414+452421 emacsj0834.2+4524-coz-97-129.0-f140w 1512023458.0 0.6328 2.652 0.035 1.00027 0.288 31
j083414+452421 emacsj0834.2+4524-czp-83-126.0-f814w 1512023638.0 -2.0741 -0.4002 0.0218 1.00015 0.283 201
j084010+442154 emacsj0840.2+4421-czp-2b-268.0-f110w 1512023868.0 1.4874 0.4233 0.0148 1.00003 0.112 273
j084010+442154 emacsj0840.2+4421-czp-2b-268.0-f140w 1512023829.0 1.3347 0.5139 0.0184 0.99996 0.284 53
j084010+442154 emacsj0840.2+4421-czp-84-114.0-f814w 1512024010.0 3.479 -1.3377 -0.0013 0.99986 0.281 198
j084258+362150 aco-697-czg-e1-113.0-f814w 1512024677.0 -0.2523 3.4105 0.0042 1.00006 0.303 179
j084258+362150 aco-697-czg-e2-113.0-f105w 1512024492.0 0.4185 -1.5916 0.0033 1.00009 0.136 249
j084258+362150 aco-697-czg-e2-113.0-f125w 1512024416.0 0.4057 -1.7784 0.0105 1.00021 0.137 259
j084258+362150 aco-697-czg-e2-113.0-f140w 1512024341.0 0.3569 -1.6602 0.0148 1.00016 0.142 278
j084258+362150 aco-697-czg-e2-113.0-f160w 1512024260.0 0.524 -1.4299 0.0128 1.00023 0.126 271
j084258+362150 aco-697-czg-e4-113.0-f105w 1512024453.0 0.6458 -1.532 0.0024 1.00012 0.11 248
j084258+362150 aco-697-czg-e4-113.0-f125w 1512024378.0 0.5999 -1.7068 0.0111 1.00019 0.139 258
j084258+362150 aco-697-czg-e4-113.0-f140w 1512024299.0 0.6254 -1.5431 0.0141 1.00017 0.147 288
j084258+362150 aco-697-czg-e4-113.0-f160w 1512024223.0 0.8443 -1.2527 0.0121 1.00019 0.168 62
j085139+333039 sdssj0851+3331-c2i-06-293.0-f160w 1512248634.0 -8.434 -2.8731 -0.0096 1.00022 0.14 192
j085139+333039 sdssj0851+3331-c2i-06-293.0-f814w 1512248987.0 -27.8083 -11.6656 -0.0195 1.00013 0.355 163
j085139+333039 sdssj0851+3331-sgas-d66-1a-345.0-f160w 1512248599.0 -2.0883 -5.1934 -0.0071 1.00026 0.204 278
j085139+333039 sdssj0851+3331-sgas-d66-1b-345.0-f160w 1512248582.0 -2.3368 -5.0012 -0.0074 1.00025 0.18 273
j085139+333039 sdssj0851+3331-sgas-d66-1c-345.0-f160w 1512248565.0 -2.5872 -4.7228 -0.0126 1.00021 0.223 278
j085139+333039 sdssj0851+3331-sgas-d66-1d-345.0-f160w 1512248549.0 -1.6371 -5.2219 -0.0049 1.00028 0.2 249
j085139+333039 sdssj0851+3331-sgas-d66-1e-345.0-f105w 1512248812.0 -1.8496 -4.9222 -0.0154 1.0002 0.188 239
j085139+333039 sdssj0851+3331-sgas-d66-1f-345.0-f105w 1512248796.0 -1.5572 -4.8963 -0.0136 1.00015 0.22 231
j085139+333039 sdssj0851+3331-sgas-d66-2a-351.0-f105w 1512248780.0 -1.893 -4.7285 -0.0122 1.00016 0.171 235
j085139+333039 sdssj0851+3331-sgas-d66-2b-351.0-f105w 1512248765.0 -1.7264 -4.2069 -0.0155 1.00025 0.192 236
j085139+333039 sdssj0851+3331-sgas-d66-2c-351.0-f105w 1512248749.0 -1.7006 -4.326 -0.0092 1.00012 0.166 232
j085139+333039 sdssj0851+3331-sgas-d66-2d-351.0-f105w 1512248734.0 -1.9926 -3.8471 -0.0187 1.0002 0.198 231
j085139+333039 sdssj0851+3331-sgas-d66-2e-351.0-f160w 1512248533.0 -2.0218 -4.515 -0.0057 1.00025 0.196 278
j085139+333039 sdssj0851+3331-sgas-d66-2f-351.0-f160w 1512248517.0 -1.9559 -4.4409 -0.0052 1.00024 0.211 48
j091111+174637 macsj0911+1746-8qu-07-288.0-f814w 1512025517.0 -13.2047 2.368 -0.0101 0.99999 0.317 173
j091111+174637 macsj0911+1746-9dd-06-108.0-f814w 1512025823.0 -9.0251 -7.541 -0.0105 1.0 0.151 313
j091111+174637 macsj0911+1746-9oi-06-106.0-f814w 1512026092.0 -12.6761 0.2099 -0.0119 1.00003 0.168 385
j091111+174637 mcs-j0911.2+1746-ir-czg-cb-267.0-f105w 1512063159.0 -1.302 -1.751 -0.0039 1.00004 0.1 213
j091111+174637 mcs-j0911.2+1746-ir-czg-cb-267.0-f125w 1512063089.0 -1.456 -1.9371 0.0059 1.00007 0.125 234
j091111+174637 mcs-j0911.2+1746-ir-czg-cb-267.0-f160w 1512062946.0 -1.5848 -1.7884 0.0039 1.0001 0.119 257
j091111+174637 mcs-j0911.2+1746-ir-czg-cd-267.0-f105w 1512063124.0 -1.2686 -1.7984 -0.0011 1.00006 0.125 221
j091111+174637 mcs-j0911.2+1746-ir-czg-cd-267.0-f125w 1512063054.0 -1.3662 -1.9891 0.006 1.00007 0.129 234
j091111+174637 mcs-j0911.2+1746-ir-czg-cd-267.0-f160w 1512062909.0 -1.5196 -1.8392 0.0054 1.00008 0.116 247
j091612-002345 macsj0916.1-0023-bkz-3x-119.0-f814w 1512026595.0 3.0974 -1.3096 -0.0038 0.99999 0.301 190
j091612-002345 macsj0916.1-0023-bkz-8w-286.0-f110w 1512026444.0 -0.9946 2.4281 -0.001 1.00015 0.08 264
j091612-002345 macsj0916.1-0023-bkz-8w-286.0-f140w 1512026398.0 -1.1031 2.5836 0.002 1.00008 0.265 71
j091829+514225 a773-czk-02-275.0-f110w 1512026878.0 2.346 -1.3691 0.0239 0.99998 0.083 122
j091829+514225 a773-czk-02-275.0-f160w 1512026819.0 2.1317 -1.1902 0.0241 0.99994 0.313 24
j092136-062121 emacsj0921.6-0621-coz-99-093.0-f110w 1512027053.0 -2.3961 -3.111 -0.0032 1.00042 0.098 253
j092136-062121 emacsj0921.6-0621-coz-99-093.0-f140w 1512027014.0 -2.3121 -2.8117 0.0021 1.00029 0.194 26
j092136-062121 emacsj0921.6-0621-czp-85-290.0-f814w 1512027196.0 -3.2856 0.8614 -0.0131 1.00025 0.287 166
j093503+061449 emacsj0935.1+0614-coz-55-283.0-f814w 1512027588.0 1.4334 -1.332 0.0053 0.9994 0.317 176
j093503+061449 emacsj0935.1+0614-czp-2d-189.0-f110w 1512027443.0 0.7932 1.2448 0.0181 0.99953 0.088 261
j093503+061449 emacsj0935.1+0614-czp-2d-189.0-f140w 1512027406.0 0.3715 1.1202 0.0215 0.99948 0.394 24
j094318-184236 emacsj0943.3-1842-coz-0b-302.0-f110w 1512059225.0 -1.1919 -1.7986 0.0035 1.00019 0.078 286
j094318-184236 emacsj0943.3-1842-coz-0b-302.0-f140w 1512059185.0 -1.2347 -1.6384 0.0072 1.00018 0.222 28
j094318-184236 emacsj0943.3-1842-czp-87-282.0-f814w 1512059370.0 -2.2998 -2.7596 -0.0075 0.99998 0.396 204
j094713+762320 macs0947-arc-bio-05-131.0-f125w 1512028318.0 -2.234 0.6852 0.0255 0.99984 0.245 207
j094713+762320 macs0947-arc-bio-05-131.0-f132n 1512028271.0 -2.3223 0.6565 0.0208 1.00015 0.181 163
j094713+762320 macsj0947.2+7623-9s6-40-052.0-f814w 1512028507.0 4.1662 3.0196 0.002 0.99976 0.561 162
j094713+762320 macsj0947.2+7623-bkz-9q-189.0-f110w 1512028363.0 -0.173 0.6226 0.018 0.99991 0.092 180
j094713+762320 macsj0947.2+7623-bkz-9q-189.0-f140w 1512028227.0 -0.3446 0.6589 0.0192 0.99987 0.256 38
j094950+170712 macsj0949.8+1708-bkz-3y-298.0-f814w 1512010598.0 2.1921 -1.5815 0.0198 0.99996 0.232 488
j094950+170712 zwcl-0947+1723-czg-02-117.0-f105w 1512010313.0 -2.3175 -2.722 0.0216 0.99995 0.148 277
j094950+170712 zwcl-0947+1723-czg-02-117.0-f125w 1512010241.0 -2.4718 -2.9807 0.0279 1.00012 0.133 300
j094950+170712 zwcl-0947+1723-czg-02-117.0-f140w 1512010170.0 -2.4322 -2.802 0.0295 0.99999 0.158 296
j094950+170712 zwcl-0947+1723-czg-02-117.0-f160w 1512010096.0 -2.4869 -2.771 0.0255 1.00015 0.125 317
j094950+170712 zwcl-0947+1723-czg-03-117.0-f814w 1512010420.0 -0.016 -10.0811 0.0175 0.99995 0.285 232
j094950+170712 zwcl-0947+1723-czg-04-117.0-f105w 1512010278.0 -2.63 -2.8682 0.0219 1.00001 0.114 283
j094950+170712 zwcl-0947+1723-czg-04-117.0-f125w 1512010206.0 -2.6487 -3.0107 0.0284 1.00006 0.139 299
j094950+170712 zwcl-0947+1723-czg-04-117.0-f140w 1512010134.0 -2.8214 -3.0082 0.0294 1.00013 0.134 315
j094950+170712 zwcl-0947+1723-czg-04-117.0-f160w 1512010059.0 -2.6205 -2.7499 0.0281 1.00012 0.239 77
j101033-123939 clg-1008-12-ir-czg-hb-259.0-f105w 1512029048.0 1.7436 0.9914 0.0149 0.99977 0.13 275
j101033-123939 clg-1008-12-ir-czg-hb-259.0-f125w 1512028970.0 1.588 0.7366 0.0192 0.99987 0.137 289
j101033-123939 clg-1008-12-ir-czg-hb-259.0-f140w 1512028891.0 1.6515 0.9308 0.0235 0.99978 0.132 315
j101033-123939 clg-1008-12-ir-czg-hb-259.0-f160w 1512028813.0 1.4401 0.8269 0.0184 0.99985 0.106 317
j101033-123939 clg-1008-12-ir-czg-hd-259.0-f105w 1512029010.0 1.6549 1.1362 0.0125 0.99975 0.118 279
j101033-123939 clg-1008-12-ir-czg-hd-259.0-f125w 1512028931.0 1.5231 0.9219 0.0201 0.99982 0.134 284
j101033-123939 clg-1008-12-ir-czg-hd-259.0-f140w 1512028853.0 1.566 1.0368 0.0217 0.99978 0.119 310
j101033-123939 clg-1008-12-ir-czg-hd-259.0-f160w 1512028774.0 1.1807 0.9185 0.0228 0.99983 0.251 63
j105732+575945 emacsj1057.5+5759-c39-1l-183.0-f814w 1512029427.0 -5.8506 -1.5035 -0.0047 1.00014 0.26 214
j105732+575945 emacsj1057.5+5759-c39-5e-274.0-f110w 1512029281.0 -1.9937 -4.1868 0.0071 1.0003 0.097 290
j105732+575945 emacsj1057.5+5759-c39-5e-274.0-f140w 1512029242.0 -1.9766 -3.9388 0.0082 1.00026 0.172 47
j111515+531958 macsj1115.2+5320-9s6-43-135.0-f814w 1512029826.0 4.8701 -0.4467 -0.0051 0.99988 0.279 185
j111515+531958 macsj1115.2+5320-bkz-9r-254.0-f110w 1512029674.0 1.661 -0.9984 0.0083 0.99999 0.088 270
j111515+531958 macsj1115.2+5320-bkz-9r-254.0-f140w 1512029637.0 1.5063 -0.9099 0.0095 0.99994 0.189 64
j112017-120018 par-j111959-115937-bs9-01-293.0-f814w 1512241804.0 -0.4878 4.2822 -0.0078 1.00015 0.585 52
j112017-120018 par-j111959-115938-bs9-01-293.0-f814w 1512241917.0 -0.722 3.988 -0.0068 1.00013 0.273 251
j112017-120018 par-j111959-115939-bs9-01-293.0-f814w 1512242043.0 -0.7786 3.9454 -0.008 1.00015 0.298 228
j112017-120018 par-j111959-115940-bs9-01-293.0-f814w 1512242161.0 -1.1745 3.6788 -0.0062 1.00012 0.229 228
j112017-120018 par-j112018-115556-bs9-03-306.0-f814w 1512242284.0 -2.4376 7.2032 -0.0159 1.00015 0.351 324
j112017-120018 par-j112018-115557-bs9-03-306.0-f814w 1512242399.0 -2.6625 6.7456 -0.0148 1.00015 0.301 330
j112017-120018 par-j112019-115559-bs9-03-306.0-f814w 1512241369.0 -2.1216 7.2836 -0.0159 1.00017 0.231 339
j112017-120018 par-j112019-115600-bs9-03-306.0-f814w 1512241243.0 -1.7062 7.5278 -0.0154 1.00015 0.32 217
j112017-120018 sg1120-2-bs9-02-291.0-f105w 1512239499.0 1.1088 -5.2384 -0.01 1.00024 0.084 165
j112017-120018 sg1120-2-bs9-02-291.0-f160w 1512239294.0 1.0739 -5.066 -0.0038 1.00027 0.153 36
j112017-120018 sg1120-3-bs9-03-306.0-f105w 1512239606.0 -1.4845 -2.6826 -0.0303 1.00019 0.085 165
j112017-120018 sg1120-3-bs9-03-306.0-f160w 1512239393.0 -1.6312 -2.6104 -0.0258 1.00026 0.234 39
j112017-120018 super-group-1120-1202-pos10-9bn-10-305.0-f814w 1512240244.0 -14.6055 -4.3608 -0.0236 1.00014 0.576 76
j112017-120018 super-group-1120-1202-pos4-9bn-04-305.0-f814w 1512240539.0 -3.9374 3.1853 -0.0145 1.00008 0.687 65
j112017-120018 super-group-1120-1202-pos5-9bn-05-123.0-f814w 1512240824.0 13.2404 17.0074 -0.0077 1.00021 0.994 36
j112017-120018 super-group-1120-1202-pos6-9bn-06-123.0-f814w 1512241084.0 1.4152 -6.9768 -0.0038 1.00012 0.58 55
j112017-120018 super-group-1120-1202-pos7-9bn-07-309.0-f814w 1512239869.0 -17.6467 -21.806 -0.0107 1.00008 0.613 72
j112017-120018 super-group-1120-1202-pos8-9bn-08-306.0-f814w 1512242642.0 -17.365 -2.6179 -0.0179 1.00013 0.258 91
j112017-120018 super-group-1120-1202-pos9-9bn-09-303.0-f814w 1512241634.0 -17.2612 -3.6907 -0.0189 1.00034 0.854 58
j112429+435136 macsj1124.5+4351-c39-3b-121.0-f110w 1512030068.0 1.9184 0.7338 0.0151 1.00048 0.09 177
j112429+435136 macsj1124.5+4351-c39-3b-121.0-f140w 1512030034.0 2.0714 1.1 0.0188 1.00041 0.179 27
j112429+435136 macsj1124.5+4351-c39-89-298.0-f814w 1512030208.0 3.3522 0.4188 0.0092 1.00034 0.537 139
j113153-195526 aco-1300-czg-u1-111.0-f814w 1512030733.0 5.2946 11.3659 0.0071 1.00027 0.322 197
j113153-195526 aco-1300-czg-u2-111.0-f105w 1512030411.0 -4.7385 -2.018 0.0116 1.00027 0.111 270
j113153-195526 aco-1300-czg-u2-111.0-f125w 1512030339.0 -4.6018 -2.0926 0.0179 1.00035 0.127 261
j113153-195526 aco-1300-czg-u2-111.0-f140w 1512030265.0 -4.7046 -1.9681 0.0185 1.00032 0.144 290
j113153-195526 aco-1300-czg-u2-111.0-f160w 1512030188.0 -4.505 -1.7636 0.0167 1.00039 0.118 302
j113153-195526 aco-1300-czg-u4-111.0-f105w 1512030375.0 -3.0311 -1.064 0.0109 1.0003 0.1 246
j113153-195526 aco-1300-czg-u4-111.0-f125w 1512030302.0 -3.2516 -1.3572 0.0147 1.00036 0.139 274
j113153-195526 aco-1300-czg-u4-111.0-f140w 1512030227.0 -3.1439 -1.1326 0.019 1.00032 0.127 288
j113153-195526 aco-1300-czg-u4-111.0-f160w 1512030151.0 -2.716 -0.6701 0.0174 1.00035 0.23 63
j113313+500845 macs1133-arc-bio-07-285.0-f160w 1512029630.0 -2.4264 1.6509 -0.0114 0.99992 0.218 234
j113313+500845 macs1133-arc-bio-07-285.0-f167n 1512029585.0 -2.5365 1.6095 -0.0152 1.00036 0.25 46
j113313+500845 macsj1133.2+5008-bkz-4a-169.0-f814w 1512029856.0 -0.5554 -1.9887 -0.0192 0.99977 0.465 149
j113313+500845 macsj1133.2+5008-c39-3d-171.0-f110w 1512029707.0 1.2611 -0.9511 -0.008 0.9999 0.105 217
j113313+500845 macsj1133.2+5008-c39-3d-171.0-f140w 1512029671.0 1.1084 -0.9661 -0.0063 0.99985 0.179 195
j114141-190520 macsj1141.6-1905-c39-3e-304.0-f110w 1512029481.0 -1.3438 1.619 0.0132 1.00008 0.082 213
j114141-190520 macsj1141.6-1905-c39-3e-304.0-f140w 1512029444.0 -1.4533 1.7284 0.0159 1.00004 0.164 41
j114224+583213 macsj1142.4+5831-bkz-1j-348.0-f814w 1512029228.0 4.3558 -3.7824 0.0066 0.99989 0.278 218
j114224+583213 macsj1142.4+5831-bkz-6j-179.0-f110w 1512029082.0 0.1104 -1.8295 0.0136 1.00003 0.126 286
j114224+583213 macsj1142.4+5831-bkz-6j-179.0-f140w 1512029044.0 -0.0443 -1.7162 0.0165 0.99999 0.214 70
j114410-283455 emacsj1144.2-2836-coz-0h-244.0-f110w 1512028937.0 -0.7458 0.215 0.0229 1.0002 0.074 312
j114410-283455 emacsj1144.2-2836-coz-0h-244.0-f140w 1512028898.0 -0.8463 0.3828 0.024 1.00015 0.216 52
j114802+511622 emacsj1148.0+5116-coz-0i-305.0-f110w 1512028796.0 -1.0517 -2.764 0.0063 0.99994 0.085 243
j114802+511622 emacsj1148.0+5116-coz-0i-305.0-f140w 1512028761.0 -1.3016 -2.7123 0.0099 0.99985 0.269 45
j115050-280451 plck-g287.0+32.9-czg-c2-166.0-f105w 1512027775.0 -0.293 0.5121 0.0063 1.00014 0.102 362
j115050-280451 plck-g287.0+32.9-czg-c2-166.0-f125w 1512027462.0 -0.3595 0.2733 0.0145 1.00022 0.118 390
j115050-280451 plck-g287.0+32.9-czg-c2-166.0-f140w 1512027381.0 -0.4172 0.4643 0.0157 1.00019 0.09 386
j115050-280451 plck-g287.0+32.9-czg-c2-166.0-f160w 1512027295.0 -0.3203 0.5483 0.0122 1.00025 0.089 406
j115050-280451 plck-g287.0+32.9-czg-c4-166.0-f105w 1512027733.0 -0.1289 0.6968 0.0026 1.00018 0.102 379
j115050-280451 plck-g287.0+32.9-czg-c4-166.0-f125w 1512027422.0 -0.2484 0.5386 0.0083 1.0002 0.107 368
j115050-280451 plck-g287.0+32.9-czg-c4-166.0-f140w 1512027339.0 -0.2431 0.6104 0.0132 1.00023 0.1 390
j115050-280451 plck-g287.0+32.9-czg-c4-166.0-f160w 1512027249.0 -0.1014 0.9162 0.0085 1.00023 0.272 82
j115050-280451 plckesz-g287.0+32.9-center-cz7-01-313.0-f814w 1512028118.0 -1.3701 -2.8671 -0.0015 1.00014 0.259 241
j115050-280451 plckesz-g287.0+32.9-east-cz7-02-290.0-f110w 1512027646.0 -0.4566 2.0601 0.0131 1.0003 0.093 231
j115050-280451 plckesz-g287.0+32.9-west-cz7-02-290.0-f110w 1512027534.0 -0.3766 2.0974 0.0107 1.00029 0.136 246
j120734+525526 sdssj1207+5254-c2i-26-104.0-f105w 1512220671.0 -13.348 -6.0007 0.0161 1.00008 0.131 213
j120734+525526 sdssj1207+5254-c2i-26-104.0-f160w 1512220609.0 -13.4371 -5.9701 0.0195 1.00017 0.282 48
j122640+215251 macsj1226.8+2153-ne-bm0-01-332.0-f814w 1512026986.0 1.7198 6.1799 0.0011 0.99996 0.135 156
j122640+215251 macsj1226.8+2153-s-bm0-02-329.0-f814w 1512026726.0 1.2612 4.5346 -0.0057 1.00007 0.444 86
j122640+215251 macsj1226.8+2153c-bkz-1n-279.0-f814w 1512026483.0 -2.8109 0.4416 0.0003 1.0 0.321 138
j122640+215251 macsj1226.8+2153c-bkz-6n-023.0-f110w 1512026340.0 -0.7866 -0.6201 0.0047 1.00014 0.09 218
j122640+215251 macsj1226.8+2153c-bkz-6n-023.0-f140w 1512026305.0 -0.8886 -0.4616 0.0048 1.00009 0.21 50
j123659+631106 macsj1236.9+6311-bkz-4b-071.0-f814w 1512026092.0 11.0464 -5.461 0.0132 1.00021 0.23 156
j123659+631106 macsj1236.9+6311-bkz-9a-338.0-f110w 1512025943.0 -2.1335 0.7643 0.0255 1.00036 0.086 224
j123659+631106 macsj1236.9+6311-bkz-9a-338.0-f140w 1512025902.0 -2.0057 1.0503 0.0282 1.00032 0.174 60
j124817+074257 emacsj1248.2+0743-czp-2q-290.0-f110w 1512025790.0 1.3778 2.1971 -0.0023 1.00038 0.081 288
j124817+074257 emacsj1248.2+0743-czp-2q-290.0-f140w 1512025750.0 1.3906 2.427 0.0002 1.00033 0.285 29
j131504+514912 abell1703-b5q-07-018.0-f125w 1512241438.0 -3.2877 -1.4968 0.0131 1.00018 0.073 265
j131504+514912 abell1703-b5q-08-018.0-f160w 1512241364.0 -3.5839 -1.6544 0.0167 1.00023 0.239 72
j133246+503238 abell1758n-p1-bh9-01-134.0-f814w 1512025068.0 0.6094 7.0257 -0.0049 1.00003 0.359 184
j133246+503238 abell1758n-p2-bh9-02-134.0-f814w 1512024565.0 1.6487 7.5879 -0.0062 0.99956 0.375 179
j133246+503238 aco-1758-nw-czg-12-323.0-f105w 1512024232.0 0.2673 -5.1041 -0.0003 0.99966 0.143 245
j133246+503238 aco-1758-nw-czg-12-323.0-f125w 1512024088.0 0.1732 -5.3174 0.0044 0.99974 0.148 257
j133246+503238 aco-1758-nw-czg-12-323.0-f140w 1512023938.0 0.1512 -5.1623 0.0098 0.99968 0.143 266
j133246+503238 aco-1758-nw-czg-12-323.0-f160w 1512023790.0 -0.2922 -5.4518 0.0034 0.99972 0.124 278
j133246+503238 aco-1758-nw-czg-14-323.0-f105w 1512024196.0 -0.0024 -5.1969 -0.0002 0.99968 0.128 248
j133246+503238 aco-1758-nw-czg-14-323.0-f125w 1512024049.0 -0.1428 -5.3776 0.0088 0.99972 0.154 262
j133246+503238 aco-1758-nw-czg-14-323.0-f140w 1512023900.0 -0.2802 -5.4213 0.0067 0.99967 0.129 274
j133246+503238 aco-1758-nw-czg-14-323.0-f160w 1512023713.0 -0.7463 -5.6463 0.0053 0.99972 0.259 63
j133246+503238 aco-1758-se-czg-22-331.0-f105w 1512024160.0 -1.5879 -0.2516 -0.0031 1.00005 0.114 226
j133246+503238 aco-1758-se-czg-22-331.0-f125w 1512024012.0 -1.8558 -0.5235 0.0106 1.00019 0.157 249
j133246+503238 aco-1758-se-czg-22-331.0-f140w 1512023827.0 -1.6617 -0.3077 0.002 1.00006 0.128 252
j133246+503238 aco-1758-se-czg-22-331.0-f160w 1512023752.0 -1.7959 -0.2256 -0.0008 1.00018 0.111 265
j133246+503238 aco-1758-se-czg-24-331.0-f105w 1512024125.0 -1.8657 -0.4073 -0.0026 1.00008 0.117 229
j133246+503238 aco-1758-se-czg-24-331.0-f125w 1512023975.0 -1.8898 -0.5772 0.0015 1.00011 0.134 240
j133246+503238 aco-1758-se-czg-24-331.0-f140w 1512023863.0 -1.909 -0.3962 0.009 1.00013 0.112 250
j133246+503238 aco-1758-se-czg-24-331.0-f160w 1512023676.0 -1.7807 -0.2272 0.0007 1.00016 0.215 64
j133518+405956 aco-1763-czg-31-321.0-f814w 1512023154.0 26.1081 -1.8053 -0.0015 1.00008 0.393 216
j133518+405956 aco-1763-czg-32-321.0-f105w 1512022823.0 -2.1355 0.9687 -0.0002 1.00018 0.135 261
j133518+405956 aco-1763-czg-32-321.0-f125w 1512022786.0 -2.2663 0.7451 0.0044 1.00021 0.18 287
j133518+405956 aco-1763-czg-32-321.0-f140w 1512022464.0 -2.2172 0.9126 0.011 1.00018 0.152 287
j133518+405956 aco-1763-czg-32-321.0-f160w 1512022038.0 -2.2481 1.0249 0.0089 1.00029 0.149 70
j133518+405956 aco-1763-czg-34-321.0-f105w 1512022967.0 -2.3672 0.7744 0.0024 1.00016 0.139 275
j133518+405956 aco-1763-czg-34-321.0-f125w 1512022688.0 -2.4167 0.579 0.0105 1.00018 0.168 280
j133518+405956 aco-1763-czg-34-321.0-f140w 1512022427.0 -2.4761 0.6887 0.0098 1.00022 0.16 293
j133518+405956 aco-1763-czg-34-321.0-f160w 1512022388.0 -2.5873 0.706 0.0052 1.00025 0.161 312
j133518+405956 aco-1763-czg-35-292.0-f125w 1512022505.0 -2.34 -0.9807 0.0084 1.00029 0.128 291
j133518+405956 aco-1763-czg-35-292.0-f160w 1512022148.0 -2.2873 -0.6992 0.0065 1.00027 0.129 265
j133518+405956 aco-1763-czg-36-289.0-f125w 1512022642.0 -2.3377 -1.0783 0.0082 1.00023 0.125 279
j133518+405956 aco-1763-czg-36-289.0-f160w 1512022196.0 -2.2845 -0.8159 0.0071 1.00025 0.144 289
j133518+405956 aco-1763-czg-37-270.0-f105w 1512022861.0 -1.6693 -1.8052 0.0048 1.00016 0.136 270
j133518+405956 aco-1763-czg-37-270.0-f125w 1512022599.0 -1.6314 -1.8422 0.0109 1.00018 0.146 293
j133518+405956 aco-1763-czg-37-270.0-f160w 1512022243.0 -1.6288 -1.6231 0.0082 1.00022 0.137 265
j133518+405956 aco-1763-czg-38-243.0-f125w 1512022555.0 0.3228 -3.4811 0.0055 1.00023 0.117 281
j133518+405956 aco-1763-czg-38-243.0-f160w 1512022284.0 0.359 -3.2014 0.0068 1.00025 0.149 258
j133518+405956 aco-1763-czg-39-181.0-f160w 1512022337.0 3.3046 -2.4516 0.0084 1.0003 0.132 266
j133518+405956 aco-1763-czg-3a-294.0-f125w 1512022735.0 -2.7814 -1.3878 0.0133 1.00029 0.111 256
j133518+405956 aco-1763-czg-3b-294.0-f160w 1512022088.0 -2.7328 -0.8913 0.0143 1.00025 0.119 245
j133518+405956 aco-1763-czg-3c-178.0-f105w 1512022910.0 3.3281 -3.0237 0.0131 1.00025 0.117 241
j134200-244203 emacsj1341.9-2442-czp-2r-301.0-f110w 1512021934.0 0.5354 1.0941 0.0027 1.00004 0.083 297
j134200-244203 emacsj1341.9-2442-czp-2r-301.0-f140w 1512021895.0 0.4032 1.1758 0.0062 0.99995 0.395 21
j135431+771518 macsj1354.6+7715-9s6-59-162.0-f814w 1512021705.0 2.0294 6.1702 -0.0165 1.00016 0.296 195
j135431+771518 macsj1354.6+7715-bkz-9s-312.0-f110w 1512021558.0 -1.4079 0.7896 -0.0007 1.00034 0.079 264
j135431+771518 macsj1354.6+7715-bkz-9s-312.0-f140w 1512021521.0 -1.3903 1.0653 0.0021 1.00028 0.21 43
j135910-192927 macsj1359.1-1929-bkz-1t-293.0-f814w 1512021324.0 -4.4832 -2.9367 -0.0119 0.99988 0.233 133
